6 similar dummy dummy O
7 to dummy dummy O
8 amphetamine dummy dummy B-Chemical
9 . dummy dummy O

1 Cerebral dummy dummy B-Disease
2 vasculitis dummy dummy I-Disease
3 associated dummy dummy O
4 with dummy dummy O
5 amphetamine dummy dummy B-Disease
6 abuse dummy dummy I-Disease
7 is dummy dummy O
8 well dummy dummy O
9 documented dummy dummy O
10 , dummy dummy O
11 and dummy dummy O
12 in dummy dummy O
13 rare dummy dummy O
14 cases dummy dummy O
15 ischaemic dummy dummy B-Disease
16 stroke dummy dummy I-Disease
17 has dummy dummy O
18 been dummy dummy O
19 reported dummy dummy O
20 after dummy dummy O
21 methylphenidate dummy dummy B-Chemical
22 intake dummy dummy O
23 in dummy dummy O
24 children dummy dummy O
25 . dummy dummy O

1 We dummy dummy O
2 report dummy dummy O
3 the dummy dummy O
4 case dummy dummy O
5 of dummy dummy O
6 a dummy dummy O
7 63 dummy dummy O
8 - dummy dummy O
9 year dummy dummy O
10 - dummy dummy O
11 old dummy dummy O
12 female dummy dummy O
13 who dummy dummy O
14 was dummy dummy O
15 treated dummy dummy O
16 with dummy dummy O
17 methylphenidate dummy dummy B-Chemical
18 due dummy dummy O
19 to dummy dummy O
20 hyperactivity dummy dummy B-Disease
21 and dummy dummy O
22 suffered dummy dummy O
23 from dummy dummy O
24 multiple dummy dummy O
25 ischaemic dummy dummy B-Disease
26 strokes dummy dummy I-Disease
27 . dummy dummy O

1 We dummy dummy O
2 consider dummy dummy O
3 drug dummy dummy O
4 - dummy dummy O
5 induced dummy dummy O
6 cerebral dummy dummy B-Disease
7 vasculitis dummy dummy I-Disease
8 as dummy dummy O
9 the dummy dummy O
10 most dummy dummy O
11 likely dummy dummy O
12 cause dummy dummy O
13 of dummy dummy O
14 recurrent dummy dummy O
15 ischaemic dummy dummy B-Disease
16 strokes dummy dummy I-Disease
17 in dummy dummy O
18 the dummy dummy O
19 absence dummy dummy O
20 of dummy dummy O
21 any dummy dummy O
22 pathological dummy dummy O
23 findings dummy dummy O
24 during dummy dummy O
25 the dummy dummy O
26 diagnostic dummy dummy O
27 work dummy dummy O
28 - dummy dummy O
29 up dummy dummy O
30 . dummy dummy O

1 We dummy dummy O
2 conclude dummy dummy O
3 that dummy dummy O
4 methylphenidate dummy dummy B-Chemical
5 mediated dummy dummy O
6 vasculitis dummy dummy B-Disease
7 should dummy dummy O
8 be dummy dummy O
9 considered dummy dummy O
10 in dummy dummy O
11 patients dummy dummy O
12 with dummy dummy O
13 neurological dummy dummy O
14 symptoms dummy dummy O
15 and dummy dummy O
16 a dummy dummy O
17 history dummy dummy O
18 of dummy dummy O
19 methylphenidate dummy dummy B-Chemical
20 therapy dummy dummy O
21 . dummy dummy O

1 This dummy dummy O
2 potential dummy dummy O
3 side dummy dummy O
4 - dummy dummy O
5 effect dummy dummy O
6 , dummy dummy O
7 though dummy dummy O
8 very dummy dummy O
9 rare dummy dummy O
10 , dummy dummy O
11 represents dummy dummy O
12 one dummy dummy O
13 more dummy dummy O
14 reason dummy dummy O
15 to dummy dummy O
16 be dummy dummy O
17 very dummy dummy O
18 restrictive dummy dummy O
19 in dummy dummy O
20 the dummy dummy O
21 use dummy dummy O
22 of dummy dummy O
23 methylphenidate dummy dummy B-Chemical
24 . dummy dummy O

1 MDMA dummy dummy B-Chemical
2 polydrug dummy dummy O
3 users dummy dummy O
4 show dummy dummy O
5 process dummy dummy O
6 - dummy dummy O
7 specific dummy dummy O
8 central dummy dummy O
9 executive dummy dummy O
10 impairments dummy dummy O
11 coupled dummy dummy O
12 with dummy dummy O
13 impaired dummy dummy B-Disease
14 social dummy dummy I-Disease
15 and dummy dummy I-Disease
16 emotional dummy dummy I-Disease
17 judgement dummy dummy I-Disease
18 processes dummy dummy I-Disease
19 . dummy dummy O

1 In dummy dummy O
2 recent dummy dummy O
3 years dummy dummy O
4 working dummy dummy O
5 memory dummy dummy B-Disease
6 deficits dummy dummy I-Disease
7 have dummy dummy O
8 been dummy dummy O
9 reported dummy dummy O
10 in dummy dummy O
11 users dummy dummy O
12 of dummy dummy O
13 MDMA dummy dummy B-Chemical
14 ( dummy dummy O
15 3 dummy dummy B-Chemical
16 , dummy dummy I-Chemical
17 4 dummy dummy I-Chemical
18 - dummy dummy I-Chemical
19 methylenedioxymethamphetamine dummy dummy I-Chemical
20 , dummy dummy O
21 ecstasy dummy dummy B-Chemical
22 ) dummy dummy O
23 . dummy dummy O

1 The dummy dummy O
2 current dummy dummy O
3 study dummy dummy O
4 aimed dummy dummy O
5 to dummy dummy O
6 assess dummy dummy O
7 the dummy dummy O
8 impact dummy dummy O
9 of dummy dummy O
10 MDMA dummy dummy B-Chemical
11 use dummy dummy O
12 on dummy dummy O
13 three dummy dummy O
14 separate dummy dummy O
15 central dummy dummy O
16 executive dummy dummy O
17 processes dummy dummy O
18 ( dummy dummy O
19 set dummy dummy O
20 shifting dummy dummy O
21 , dummy dummy O
22 inhibition dummy dummy O
23 and dummy dummy O
24 memory dummy dummy O
25 updating dummy dummy O
26 ) dummy dummy O
27 and dummy dummy O
28 also dummy dummy O
29 on dummy dummy O
30 " dummy dummy O
31 prefrontal dummy dummy O
32 " dummy dummy O
33 mediated dummy dummy O
34 social dummy dummy O
35 and dummy dummy O
36 emotional dummy dummy O
37 judgement dummy dummy O
38 processes dummy dummy O
39 . dummy dummy O

1 Fifteen dummy dummy O
2 polydrug dummy dummy O
3 ecstasy dummy dummy B-Chemical
4 users dummy dummy O
5 and dummy dummy O
6 15 dummy dummy O
7 polydrug dummy dummy O
8 non dummy dummy O
9 - dummy dummy O
10 ecstasy dummy dummy B-Chemical
11 user dummy dummy O
12 controls dummy dummy O
13 completed dummy dummy O
14 a dummy dummy O
15 general dummy dummy O
16 drug dummy dummy O
17 use dummy dummy O
18 questionnaire dummy dummy O
19 , dummy dummy O
20 the dummy dummy O
21 Brixton dummy dummy O
22 Spatial dummy dummy O
23 Anticipation dummy dummy O
24 task dummy dummy O
25 ( dummy dummy O
26 set dummy dummy O
27 shifting dummy dummy O
28 ) dummy dummy O
29 , dummy dummy O
30 Backward dummy dummy O
31 Digit dummy dummy O
32 Span dummy dummy O
33 procedure dummy dummy O
34 ( dummy dummy O
35 memory dummy dummy O
36 updating dummy dummy O
37 ) dummy dummy O
38 , dummy dummy O
39 Inhibition dummy dummy O
40 of dummy dummy O
41 Return dummy dummy O
42 ( dummy dummy O
43 inhibition dummy dummy O
44 ) dummy dummy O
45 , dummy dummy O
46 an dummy dummy O
47 emotional dummy dummy O
48 intelligence dummy dummy O
49 scale dummy dummy O
50 , dummy dummy O
51 the dummy dummy O
52 Tromso dummy dummy O
53 Social dummy dummy O
54 Intelligence dummy dummy O
55 Scale dummy dummy O
56 and dummy dummy O
57 the dummy dummy O
58 Dysexecutive dummy dummy O
59 Questionnaire dummy dummy O
60 ( dummy dummy O
61 DEX dummy dummy O
62 ) dummy dummy O
63 . dummy dummy O

1 Compared dummy dummy O
2 with dummy dummy O
3 MDMA dummy dummy B-Chemical
4 - dummy dummy O
5 free dummy dummy O
6 polydrug dummy dummy O
7 controls dummy dummy O
8 , dummy dummy O
9 MDMA dummy dummy B-Chemical
10 polydrug dummy dummy O
11 users dummy dummy O
12 showed dummy dummy O
13 impairments dummy dummy O
14 in dummy dummy O
15 set dummy dummy O
16 shifting dummy dummy O
17 and dummy dummy O
18 memory dummy dummy O
19 updating dummy dummy O
20 , dummy dummy O
21 and dummy dummy O
22 also dummy dummy O
23 in dummy dummy O
24 social dummy dummy O
25 and dummy dummy O
26 emotional dummy dummy O
27 judgement dummy dummy O
28 processes dummy dummy O
29 . dummy dummy O

1 The dummy dummy O
2 latter dummy dummy O
3 two dummy dummy O
4 deficits dummy dummy O
5 remained dummy dummy O
6 significant dummy dummy O
7 after dummy dummy O
8 controlling dummy dummy O
9 for dummy dummy O
10 other dummy dummy O
11 drug dummy dummy O
12 use dummy dummy O
13 . dummy dummy O

1 These dummy dummy O
2 data dummy dummy O
3 lend dummy dummy O
4 further dummy dummy O
5 support dummy dummy O
6 to dummy dummy O
7 the dummy dummy O
8 proposal dummy dummy O
9 that dummy dummy O
10 cognitive dummy dummy O
11 processes dummy dummy O
12 mediated dummy dummy O
13 by dummy dummy O
14 the dummy dummy O
15 prefrontal dummy dummy O
16 cortex dummy dummy O
17 may dummy dummy O
18 be dummy dummy O
19 impaired dummy dummy O
20 by dummy dummy O
21 recreational dummy dummy O
22 ecstasy dummy dummy B-Chemical
23 use dummy dummy O
24 . dummy dummy O

1 Phase dummy dummy O
2 II dummy dummy O
3 study dummy dummy O
4 of dummy dummy O
5 the dummy dummy O
6 amsacrine dummy dummy B-Chemical
7 analogue dummy dummy O
8 CI dummy dummy B-Chemical
9 - dummy dummy I-Chemical
10 921 dummy dummy I-Chemical
11 ( dummy dummy O
12 NSC dummy dummy B-Chemical
13 343499 dummy dummy I-Chemical
14 ) dummy dummy O
15 in dummy dummy O
16 non dummy dummy B-Disease
17 - dummy dummy I-Disease
18 small dummy dummy I-Disease
19 cell dummy dummy I-Disease
20 lung dummy dummy I-Disease
21 cancer dummy dummy I-Disease
22 . dummy dummy O

1 CI dummy dummy B-Chemical
2 - dummy dummy I-Chemical
3 921 dummy dummy I-Chemical
4 ( dummy dummy O
5 NSC dummy dummy B-Chemical
6 343499 dummy dummy I-Chemical
7 ; dummy dummy O
8 9 dummy dummy B-Chemical
9 - dummy dummy I-Chemical
10 [ dummy dummy I-Chemical
11 [ dummy dummy I-Chemical
12 2 dummy dummy I-Chemical
13 - dummy dummy I-Chemical
14 methoxy dummy dummy I-Chemical
15 - dummy dummy I-Chemical
16 4 dummy dummy I-Chemical
17 - dummy dummy I-Chemical
18 [ dummy dummy I-Chemical
19 ( dummy dummy I-Chemical
20 methylsulphonyl dummy dummy I-Chemical
21 ) dummy dummy I-Chemical
22 amino dummy dummy I-Chemical
23 ] dummy dummy I-Chemical
24 phenyl dummy dummy I-Chemical
25 ] dummy dummy I-Chemical
26 amino dummy dummy I-Chemical
27 ] dummy dummy I-Chemical
28 - dummy dummy I-Chemical
29 N dummy dummy I-Chemical
30 , dummy dummy I-Chemical
31 5 dummy dummy I-Chemical
32 - dummy dummy I-Chemical
33 dimethyl dummy dummy I-Chemical
34 - dummy dummy I-Chemical
35 4 dummy dummy I-Chemical
36 - dummy dummy I-Chemical
37 acridinecarboxamide dummy dummy I-Chemical
38 ) dummy dummy O
39 is dummy dummy O
40 a dummy dummy O
41 topoisomerase dummy dummy O
42 II dummy dummy O
43 poison dummy dummy O
44 with dummy dummy O
45 high dummy dummy O
46 experimental dummy dummy O
47 antitumour dummy dummy O
48 activity dummy dummy O
49 . dummy dummy O

1 It dummy dummy O
2 was dummy dummy O
3 administered dummy dummy O
4 by dummy dummy O
5 15 dummy dummy O
6 min dummy dummy O
7 infusion dummy dummy O
8 to dummy dummy O
9 16 dummy dummy O
10 evaluable dummy dummy O
11 patients dummy dummy O
12 with dummy dummy O
13 non dummy dummy B-Disease
14 - dummy dummy I-Disease
15 small dummy dummy I-Disease
16 cell dummy dummy I-Disease
17 lung dummy dummy I-Disease
18 cancer dummy dummy I-Disease
19 ( dummy dummy O
20 NSCLC dummy dummy B-Disease
21 ) dummy dummy O
22 ( dummy dummy O
23 7 dummy dummy O
24 with dummy dummy O
25 no dummy dummy O
26 prior dummy dummy O
27 treatment dummy dummy O
28 , dummy dummy O
29 9 dummy dummy O
30 patients dummy dummy O
31 in dummy dummy O
32 relapse dummy dummy O
33 following dummy dummy O
34 surgery dummy dummy O
35 / dummy dummy O
36 radiotherapy dummy dummy O
37 ) dummy dummy O
38 at dummy dummy O
39 a dummy dummy O
40 dose dummy dummy O
41 ( dummy dummy O
42 648 dummy dummy O
43 mg dummy dummy O
44 / dummy dummy O
45 m2 dummy dummy O
46 divided dummy dummy O
47 over dummy dummy O
48 3 dummy dummy O
49 days dummy dummy O
50 , dummy dummy O
51 repeated dummy dummy O
52 every dummy dummy O
53 3 dummy dummy O
54 weeks dummy dummy O
55 ) dummy dummy O
56 determined dummy dummy O
57 by dummy dummy O
58 phase dummy dummy O
59 I dummy dummy O
60 trial dummy dummy O
61 . dummy dummy O

1 Patients dummy dummy O
2 had dummy dummy O
3 a dummy dummy O
4 median dummy dummy O
5 performance dummy dummy O
6 status dummy dummy O
7 of dummy dummy O
8 1 dummy dummy O
9 ( dummy dummy O
10 WHO dummy dummy O
11 ) dummy dummy O
12 , dummy dummy O
13 and dummy dummy O
14 median dummy dummy O
15 age dummy dummy O
16 of dummy dummy O
17 61 dummy dummy O
18 years dummy dummy O
19 . dummy dummy O

1 The dummy dummy O
2 histology dummy dummy O
3 comprised dummy dummy O
4 squamous dummy dummy B-Disease
5 carcinoma dummy dummy I-Disease
6 ( dummy dummy O
7 11 dummy dummy O
8 ) dummy dummy O
9 , dummy dummy O
10 adenocarcinoma dummy dummy B-Disease
11 ( dummy dummy O
12 1 dummy dummy O
13 ) dummy dummy O
14 , dummy dummy O
15 mixed dummy dummy O
16 histology dummy dummy O
17 ( dummy dummy O
18 2 dummy dummy O
19 ) dummy dummy O
20 , dummy dummy O
21 bronchio dummy dummy B-Disease
22 - dummy dummy I-Disease
23 alveolar dummy dummy I-Disease
24 carcinoma dummy dummy I-Disease
25 ( dummy dummy O
26 1 dummy dummy O
27 ) dummy dummy O
28 and dummy dummy O
29 large dummy dummy O
30 cell dummy dummy O
31 undifferentiated dummy dummy B-Disease
32 carcinoma dummy dummy I-Disease
33 ( dummy dummy O
34 1 dummy dummy O
35 ) dummy dummy O
36 . dummy dummy O

1 Neutropenia dummy dummy B-Disease
2 grade dummy dummy O
3 greater dummy dummy O
4 than dummy dummy O
5 or dummy dummy O
6 equal dummy dummy O
7 to dummy dummy O
8 3 dummy dummy O
9 was dummy dummy O
10 seen dummy dummy O
11 in dummy dummy O
12 15 dummy dummy O
13 patients dummy dummy O
14 , dummy dummy O
15 infections dummy dummy B-Disease
16 with dummy dummy O
17 recovery dummy dummy O
18 in dummy dummy O
19 3 dummy dummy O
20 , dummy dummy O
21 and dummy dummy O
22 grand dummy dummy O
23 mal dummy dummy O
24 seizures dummy dummy B-Disease
25 in dummy dummy O
26 1 dummy dummy O
27 patient dummy dummy O
28 . dummy dummy O

1 Grade dummy dummy O
2 less dummy dummy O
3 than dummy dummy O
4 or dummy dummy O
5 equal dummy dummy O
6 to dummy dummy O
7 2 dummy dummy O
8 nausea dummy dummy B-Disease
9 and dummy dummy O
10 vomiting dummy dummy B-Disease
11 occurred dummy dummy O
12 in dummy dummy O
13 66 dummy dummy O
14 % dummy dummy O
15 courses dummy dummy O
16 and dummy dummy O
17 phlebitis dummy dummy B-Disease
18 in dummy dummy O
19 the dummy dummy O
20 infusion dummy dummy O
21 arm dummy dummy O
22 in dummy dummy O
23 37 dummy dummy O
24 % dummy dummy O
25 . dummy dummy O

1 1 dummy dummy O
2 patient dummy dummy O
3 with dummy dummy O
4 squamous dummy dummy B-Disease
5 cell dummy dummy I-Disease
6 carcinoma dummy dummy I-Disease
7 achieved dummy dummy O
8 a dummy dummy O
9 partial dummy dummy O
10 response dummy dummy O
11 lasting dummy dummy O
12 5 dummy dummy O
13 months dummy dummy O
14 . dummy dummy O

1 Further dummy dummy O
2 testing dummy dummy O
3 in dummy dummy O
4 this dummy dummy O
5 and dummy dummy O
6 other dummy dummy O
7 tumour dummy dummy B-Disease
8 types dummy dummy O
9 using dummy dummy O
10 multiple dummy dummy O
11 daily dummy dummy O
12 schedules dummy dummy O
13 is dummy dummy O
14 warranted dummy dummy O
15 . dummy dummy O

1 Pharmacokinetics dummy dummy O
2 of dummy dummy O
3 desipramine dummy dummy B-Chemical
4 HCl dummy dummy I-Chemical
5 when dummy dummy O
6 administered dummy dummy O
7 with dummy dummy O
8 cinacalcet dummy dummy B-Chemical
9 HCl dummy dummy I-Chemical
10 . dummy dummy O

1 OBJECTIVE dummy dummy O
2 : dummy dummy O
3 In dummy dummy O
4 vitro dummy dummy O
5 work dummy dummy O
6 has dummy dummy O
7 demonstrated dummy dummy O
8 that dummy dummy O
9 cinacalcet dummy dummy B-Chemical
10 is dummy dummy O
11 a dummy dummy O
12 strong dummy dummy O
13 inhibitor dummy dummy O
14 of dummy dummy O
15 cytochrome dummy dummy O
16 P450 dummy dummy O
17 isoenzyme dummy dummy O
18 ( dummy dummy O
19 CYP dummy dummy O
20 ) dummy dummy O
21 2D6 dummy dummy O
22 . dummy dummy O

1 The dummy dummy O
2 purpose dummy dummy O
3 of dummy dummy O
4 this dummy dummy O
5 study dummy dummy O
6 was dummy dummy O
7 to dummy dummy O
8 evaluate dummy dummy O
9 the dummy dummy O
10 effect dummy dummy O
11 of dummy dummy O
12 cinacalcet dummy dummy B-Chemical
13 on dummy dummy O
14 CYP2D6 dummy dummy O
15 activity dummy dummy O
16 , dummy dummy O
17 using dummy dummy O
18 desipramine dummy dummy B-Chemical
19 as dummy dummy O
20 a dummy dummy O
21 probe dummy dummy O
22 substrate dummy dummy O
23 , dummy dummy O
24 in dummy dummy O
25 healthy dummy dummy O
26 subjects dummy dummy O
27 . dummy dummy O

1 METHODS dummy dummy O
2 : dummy dummy O
3 Seventeen dummy dummy O
4 subjects dummy dummy O
5 who dummy dummy O
6 were dummy dummy O
7 genotyped dummy dummy O
8 as dummy dummy O
9 CYP2D6 dummy dummy O
10 extensive dummy dummy O
11 metabolizers dummy dummy O
12 were dummy dummy O
13 enrolled dummy dummy O
14 in dummy dummy O
15 this dummy dummy O
16 randomized dummy dummy O
17 , dummy dummy O
18 open dummy dummy O
19 - dummy dummy O
20 label dummy dummy O
21 , dummy dummy O
22 crossover dummy dummy O
23 study dummy dummy O
24 to dummy dummy O
25 receive dummy dummy O
26 a dummy dummy O
27 single dummy dummy O
28 oral dummy dummy O
29 dose dummy dummy O
30 of dummy dummy O
31 desipramine dummy dummy B-Chemical
32 ( dummy dummy O
33 50 dummy dummy O
34 mg dummy dummy O
35 ) dummy dummy O
36 on dummy dummy O
37 two dummy dummy O
38 separate dummy dummy O
39 occasions dummy dummy O
40 , dummy dummy O
41 once dummy dummy O
42 alone dummy dummy O
43 and dummy dummy O
44 once dummy dummy O
45 after dummy dummy O
46 multiple dummy dummy O
47 doses dummy dummy O
48 of dummy dummy O
49 cinacalcet dummy dummy B-Chemical
50 ( dummy dummy O
51 90 dummy dummy O
52 mg dummy dummy O
53 for dummy dummy O
54 7 dummy dummy O
55 days dummy dummy O
56 ) dummy dummy O
57 . dummy dummy O

1 Blood dummy dummy O
2 samples dummy dummy O
3 were dummy dummy O
4 obtained dummy dummy O
5 predose dummy dummy O
6 and dummy dummy O
7 up dummy dummy O
8 to dummy dummy O
9 72 dummy dummy O
10 h dummy dummy O
11 postdose dummy dummy O
12 . dummy dummy O

1 RESULTS dummy dummy O
2 : dummy dummy O
3 Fourteen dummy dummy O
4 subjects dummy dummy O
5 completed dummy dummy O
6 both dummy dummy O
7 treatment dummy dummy O
8 arms dummy dummy O
9 . dummy dummy O

1 Relative dummy dummy O
2 to dummy dummy O
3 desipramine dummy dummy B-Chemical
4 alone dummy dummy O
5 , dummy dummy O
6 mean dummy dummy O
7 AUC dummy dummy O
8 and dummy dummy O
9 C dummy dummy O
10 ( dummy dummy O
11 max dummy dummy O
12 ) dummy dummy O
13 of dummy dummy O
14 desipramine dummy dummy B-Chemical
15 increased dummy dummy O
16 3 dummy dummy O
17 . dummy dummy O
18 6 dummy dummy O
19 - dummy dummy O
20 and dummy dummy O
21 1 dummy dummy O
22 . dummy dummy O
23 8 dummy dummy O
24 - dummy dummy O
25 fold dummy dummy O
26 when dummy dummy O
27 coadministered dummy dummy O
28 with dummy dummy O
29 cinacalcet dummy dummy B-Chemical
30 . dummy dummy O

1 The dummy dummy O
2 t dummy dummy O
3 ( dummy dummy O
4 1 dummy dummy O
5 / dummy dummy O
6 2 dummy dummy O
7 , dummy dummy O
8 z dummy dummy O
9 ) dummy dummy O
10 of dummy dummy O
11 desipramine dummy dummy B-Chemical
12 was dummy dummy O
13 longer dummy dummy O
14 when dummy dummy O
15 desipramine dummy dummy B-Chemical
16 was dummy dummy O
17 coadministered dummy dummy O
18 with dummy dummy O
19 cinacalcet dummy dummy B-Chemical
20 ( dummy dummy O
21 21 dummy dummy O
22 . dummy dummy O
23 0 dummy dummy O
24 versus dummy dummy O
25 43 dummy dummy O
26 . dummy dummy O
27 3 dummy dummy O
28 hs dummy dummy O
29 ) dummy dummy O
30 . dummy dummy O

1 The dummy dummy O
2 t dummy dummy O
3 ( dummy dummy O
4 max dummy dummy O
5 ) dummy dummy O
6 was dummy dummy O
7 similar dummy dummy O
8 between dummy dummy O
9 the dummy dummy O
10 regimens dummy dummy O
11 . dummy dummy O

1 Fewer dummy dummy O
2 subjects dummy dummy O
3 reported dummy dummy O
4 adverse dummy dummy O
5 events dummy dummy O
6 following dummy dummy O
7 treatment dummy dummy O
8 with dummy dummy O
9 desipramine dummy dummy B-Chemical
10 alone dummy dummy O
11 than dummy dummy O
12 when dummy dummy O
13 receiving dummy dummy O
14 desipramine dummy dummy B-Chemical
15 with dummy dummy O
16 cinacalcet dummy dummy B-Chemical
17 ( dummy dummy O
18 33 dummy dummy O
19 versus dummy dummy O
20 86 dummy dummy O
21 % dummy dummy O
22 ) dummy dummy O
23 , dummy dummy O
24 the dummy dummy O
25 most dummy dummy O
26 frequent dummy dummy O
27 of dummy dummy O
28 which dummy dummy O
29 ( dummy dummy O
30 nausea dummy dummy B-Disease
31 and dummy dummy O
32 headache dummy dummy B-Disease
33 ) dummy dummy O
34 have dummy dummy O
35 been dummy dummy O
36 reported dummy dummy O
37 for dummy dummy O
38 patients dummy dummy O
39 treated dummy dummy O
40 with dummy dummy O
41 either dummy dummy O
42 desipramine dummy dummy B-Chemical
43 or dummy dummy O
44 cinacalcet dummy dummy B-Chemical
45 . dummy dummy O

1 CONCLUSION dummy dummy O
2 : dummy dummy O
3 This dummy dummy O
4 study dummy dummy O
5 demonstrates dummy dummy O
6 that dummy dummy O
7 cinacalcet dummy dummy B-Chemical
8 is dummy dummy O
9 a dummy dummy O
10 strong dummy dummy O
11 inhibitor dummy dummy O
12 of dummy dummy O
13 CYP2D6 dummy dummy O
14 . dummy dummy O

1 These dummy dummy O
2 data dummy dummy O
3 suggest dummy dummy O
4 that dummy dummy O
5 during dummy dummy O
6 concomitant dummy dummy O
7 treatment dummy dummy O
8 with dummy dummy O
9 cinacalcet dummy dummy B-Chemical
10 , dummy dummy O
11 dose dummy dummy O
12 adjustment dummy dummy O
13 may dummy dummy O
14 be dummy dummy O
15 necessary dummy dummy O
16 for dummy dummy O
17 drugs dummy dummy O
18 that dummy dummy O
19 demonstrate dummy dummy O
20 a dummy dummy O
21 narrow dummy dummy O
22 therapeutic dummy dummy O
23 index dummy dummy O
24 and dummy dummy O
25 are dummy dummy O
26 metabolized dummy dummy O
27 by dummy dummy O
28 CYP2D6 dummy dummy O
29 . dummy dummy O

1 Case dummy dummy O
2 report dummy dummy O
3 : dummy dummy O
4 acute dummy dummy O
5 unintentional dummy dummy O
6 carbachol dummy dummy B-Chemical
7 intoxication dummy dummy O
8 . dummy dummy O

1 INTRODUCTION dummy dummy O
2 : dummy dummy O
3 Intoxications dummy dummy O
4 with dummy dummy O
5 carbachol dummy dummy B-Chemical
6 , dummy dummy O
7 a dummy dummy O
8 muscarinic dummy dummy O
9 cholinergic dummy dummy O
10 receptor dummy dummy O
11 agonist dummy dummy O
12 are dummy dummy O
13 rare dummy dummy O
14 . dummy dummy O

1 We dummy dummy O
2 report dummy dummy O
3 an dummy dummy O
4 interesting dummy dummy O
5 case dummy dummy O
6 investigating dummy dummy O
7 a dummy dummy O
8 ( dummy dummy O
9 near dummy dummy O
10 ) dummy dummy O
11 fatal dummy dummy O
12 poisoning dummy dummy B-Disease
13 . dummy dummy O

1 METHODS dummy dummy O
2 : dummy dummy O
3 The dummy dummy O
4 son dummy dummy O
5 of dummy dummy O
6 an dummy dummy O
7 84 dummy dummy O
8 - dummy dummy O
9 year dummy dummy O
10 - dummy dummy O
11 old dummy dummy O
12 male dummy dummy O
13 discovered dummy dummy O
14 a dummy dummy O
15 newspaper dummy dummy O
16 report dummy dummy O
17 stating dummy dummy O
18 clinical dummy dummy O
19 success dummy dummy O
20 with dummy dummy O
21 plant dummy dummy O
22 extracts dummy dummy O
23 in dummy dummy O
24 Alzheimer dummy dummy B-Disease
25 ' dummy dummy I-Disease
26 s dummy dummy I-Disease
27 disease dummy dummy I-Disease
28 . dummy dummy O

1 The dummy dummy O
2 mode dummy dummy O
3 of dummy dummy O
4 action dummy dummy O
5 was dummy dummy O
6 said dummy dummy O
7 to dummy dummy O
8 be dummy dummy O
9 comparable dummy dummy O
10 to dummy dummy O
11 that dummy dummy O
12 of dummy dummy O
13 the dummy dummy O
14 synthetic dummy dummy O
15 compound dummy dummy O
16 ' dummy dummy O
17 carbamylcholin dummy dummy B-Chemical
18 ' dummy dummy O
19 ; dummy dummy O
20 that dummy dummy O
21 is dummy dummy O
22 , dummy dummy O
23 carbachol dummy dummy B-Chemical
24 . dummy dummy O

1 He dummy dummy O
2 bought dummy dummy O
3 25 dummy dummy O
4 g dummy dummy O
5 of dummy dummy O
6 carbachol dummy dummy B-Chemical
7 as dummy dummy O
8 pure dummy dummy O
9 substance dummy dummy O
10 in dummy dummy O
11 a dummy dummy O
12 pharmacy dummy dummy O
13 , dummy dummy O
14 and dummy dummy O
15 the dummy dummy O
16 father dummy dummy O
17 was dummy dummy O
18 administered dummy dummy O
19 400 dummy dummy O
20 to dummy dummy O
21 500 dummy dummy O
22 mg dummy dummy O
23 . dummy dummy O

1 Carbachol dummy dummy B-Chemical
2 concentrations dummy dummy O
3 in dummy dummy O
4 serum dummy dummy O
5 and dummy dummy O
6 urine dummy dummy O
7 on dummy dummy O
8 day dummy dummy O
9 1 dummy dummy O
10 and dummy dummy O
11 2 dummy dummy O
12 of dummy dummy O
13 hospital dummy dummy O
14 admission dummy dummy O
15 were dummy dummy O
16 analysed dummy dummy O
17 by dummy dummy O
18 HPLC dummy dummy O
19 - dummy dummy O
20 mass dummy dummy O
21 spectrometry dummy dummy O
22 . dummy dummy O

1 RESULTS dummy dummy O
2 : dummy dummy O
3 Minutes dummy dummy O
4 after dummy dummy O
5 oral dummy dummy O
6 administration dummy dummy O
7 , dummy dummy O
8 the dummy dummy O
9 patient dummy dummy O
10 developed dummy dummy O
11 nausea dummy dummy B-Disease
12 , dummy dummy O
13 sweating dummy dummy O
14 and dummy dummy O
15 hypotension dummy dummy B-Disease
16 , dummy dummy O
17 and dummy dummy O
18 finally dummy dummy O
19 collapsed dummy dummy O
20 . dummy dummy O

1 Bradycardia dummy dummy B-Disease
2 , dummy dummy O
3 cholinergic dummy dummy O
4 symptoms dummy dummy O
5 and dummy dummy O
6 asystole dummy dummy B-Disease
7 occurred dummy dummy O
8 . dummy dummy O

1 Initial dummy dummy O
2 cardiopulmonary dummy dummy O
3 resuscitation dummy dummy O
4 and dummy dummy O
5 immediate dummy dummy O
6 treatment dummy dummy O
7 with dummy dummy O
8 adrenaline dummy dummy B-Chemical
9 ( dummy dummy O
10 epinephrine dummy dummy B-Chemical
11 ) dummy dummy O
12 , dummy dummy O
13 atropine dummy dummy B-Chemical
14 and dummy dummy O
15 furosemide dummy dummy B-Chemical
16 was dummy dummy O
17 successful dummy dummy O
18 . dummy dummy O

1 On dummy dummy O
2 hospital dummy dummy O
3 admission dummy dummy O
4 , dummy dummy O
5 blood dummy dummy O
6 pressure dummy dummy O
7 of dummy dummy O
8 the dummy dummy O
9 intubated dummy dummy O
10 , dummy dummy O
11 bradyarrhythmic dummy dummy O
