15 mice dummy dummy O
16 treated dummy dummy O
17 with dummy dummy O
18 the dummy dummy O
19 cholinergic dummy dummy O
20 agonist dummy dummy O
21 pilocarpine dummy dummy B-Chemical
22 . dummy dummy O

1 We dummy dummy O
2 compared dummy dummy O
3 these dummy dummy O
4 results dummy dummy O
5 with dummy dummy O
6 those dummy dummy O
7 previously dummy dummy O
8 obtained dummy dummy O
9 with dummy dummy O
10 kainic dummy dummy B-Chemical
11 acid dummy dummy I-Chemical
12 ( dummy dummy O
13 KA dummy dummy B-Chemical
14 ) dummy dummy O
15 , dummy dummy O
16 a dummy dummy O
17 potent dummy dummy O
18 glutamate dummy dummy B-Chemical
19 agonist dummy dummy O
20 . dummy dummy O

1 Importantly dummy dummy O
2 , dummy dummy O
3 D2R dummy dummy O
4 - dummy dummy O
5 / dummy dummy O
6 - dummy dummy O
7 mice dummy dummy O
8 develop dummy dummy O
9 seizures dummy dummy B-Disease
10 at dummy dummy O
11 doses dummy dummy O
12 of dummy dummy O
13 both dummy dummy O
14 drugs dummy dummy O
15 that dummy dummy O
16 are dummy dummy O
17 not dummy dummy O
18 epileptogenic dummy dummy O
19 for dummy dummy O
20 WT dummy dummy O
21 littermates dummy dummy O
22 and dummy dummy O
23 show dummy dummy O
24 greater dummy dummy O
25 neurotoxicity dummy dummy B-Disease
26 . dummy dummy O

1 However dummy dummy O
2 , dummy dummy O
3 pilocarpine dummy dummy B-Chemical
4 - dummy dummy O
5 induced dummy dummy O
6 seizures dummy dummy B-Disease
7 result dummy dummy O
8 in dummy dummy O
9 a dummy dummy O
10 more dummy dummy O
11 widespread dummy dummy O
12 neuronal dummy dummy O
13 death dummy dummy O
14 in dummy dummy O
15 both dummy dummy O
16 WT dummy dummy O
17 and dummy dummy O
18 D2R dummy dummy O
19 - dummy dummy O
20 / dummy dummy O
21 - dummy dummy O
22 brains dummy dummy O
23 in dummy dummy O
24 comparison dummy dummy O
25 to dummy dummy O
26 KA dummy dummy B-Chemical
27 . dummy dummy O

1 Thus dummy dummy O
2 , dummy dummy O
3 the dummy dummy O
4 absence dummy dummy O
5 of dummy dummy O
6 D2R dummy dummy O
7 lowers dummy dummy O
8 the dummy dummy O
9 threshold dummy dummy O
10 for dummy dummy O
11 seizures dummy dummy B-Disease
12 induced dummy dummy O
13 by dummy dummy O
14 both dummy dummy O
15 glutamate dummy dummy B-Chemical
16 and dummy dummy O
17 acetylcholine dummy dummy B-Chemical
18 . dummy dummy O

1 Moreover dummy dummy O
2 , dummy dummy O
3 the dummy dummy O
4 dopaminergic dummy dummy O
5 control dummy dummy O
6 of dummy dummy O
7 epilepsy dummy dummy B-Disease
8 - dummy dummy O
9 induced dummy dummy O
10 neurodegeneration dummy dummy B-Disease
11 seems dummy dummy O
12 to dummy dummy O
13 be dummy dummy O
14 mediated dummy dummy O
15 by dummy dummy O
16 distinct dummy dummy O
17 interactions dummy dummy O
18 of dummy dummy O
19 D2R dummy dummy O
20 signaling dummy dummy O
21 with dummy dummy O
22 these dummy dummy O
23 two dummy dummy O
24 neurotransmitters dummy dummy O
25 . dummy dummy O

1 Steroid dummy dummy B-Chemical
2 structure dummy dummy O
3 and dummy dummy O
4 pharmacological dummy dummy O
5 properties dummy dummy O
6 determine dummy dummy O
7 the dummy dummy O
8 anti dummy dummy O
9 - dummy dummy O
10 amnesic dummy dummy B-Disease
11 effects dummy dummy O
12 of dummy dummy O
13 pregnenolone dummy dummy B-Chemical
14 sulphate dummy dummy I-Chemical
15 in dummy dummy O
16 the dummy dummy O
17 passive dummy dummy O
18 avoidance dummy dummy O
19 task dummy dummy O
20 in dummy dummy O
21 rats dummy dummy O
22 . dummy dummy O

1 Pregnenolone dummy dummy B-Chemical
2 sulphate dummy dummy I-Chemical
3 ( dummy dummy O
4 PREGS dummy dummy B-Chemical
5 ) dummy dummy O
6 has dummy dummy O
7 generated dummy dummy O
8 interest dummy dummy O
9 as dummy dummy O
10 one dummy dummy O
11 of dummy dummy O
12 the dummy dummy O
13 most dummy dummy O
14 potent dummy dummy O
15 memory dummy dummy O
16 - dummy dummy O
17 enhancing dummy dummy O
18 neurosteroids dummy dummy O
19 to dummy dummy O
20 be dummy dummy O
21 examined dummy dummy O
22 in dummy dummy O
23 rodent dummy dummy O
24 learning dummy dummy O
25 studies dummy dummy O
26 , dummy dummy O
27 with dummy dummy O
28 particular dummy dummy O
29 importance dummy dummy O
30 in dummy dummy O
31 the dummy dummy O
32 ageing dummy dummy O
33 process dummy dummy O
34 . dummy dummy O

1 The dummy dummy O
2 mechanism dummy dummy O
3 by dummy dummy O
4 which dummy dummy O
5 this dummy dummy O
6 endogenous dummy dummy O
7 steroid dummy dummy B-Chemical
8 enhances dummy dummy O
9 memory dummy dummy O
10 formation dummy dummy O
11 is dummy dummy O
12 hypothesized dummy dummy O
13 to dummy dummy O
14 involve dummy dummy O
15 actions dummy dummy O
16 on dummy dummy O
17 glutamatergic dummy dummy O
18 and dummy dummy O
19 GABAergic dummy dummy O
20 systems dummy dummy O
21 . dummy dummy O

1 This dummy dummy O
2 hypothesis dummy dummy O
3 stems dummy dummy O
4 from dummy dummy O
5 findings dummy dummy O
6 that dummy dummy O
7 PREGS dummy dummy B-Chemical
8 is dummy dummy O
9 a dummy dummy O
10 potent dummy dummy O
11 positive dummy dummy O
12 modulator dummy dummy O
13 of dummy dummy O
14 N dummy dummy B-Chemical
15 - dummy dummy I-Chemical
16 methyl dummy dummy I-Chemical
17 - dummy dummy I-Chemical
18 d dummy dummy I-Chemical
19 - dummy dummy I-Chemical
20 aspartate dummy dummy I-Chemical
21 receptors dummy dummy O
22 ( dummy dummy O
23 NMDARs dummy dummy O
24 ) dummy dummy O
25 and dummy dummy O
26 a dummy dummy O
27 negative dummy dummy O
28 modulator dummy dummy O
29 of dummy dummy O
30 gamma dummy dummy B-Chemical
31 - dummy dummy I-Chemical
32 aminobutyric dummy dummy I-Chemical
33 acid dummy dummy I-Chemical
34 ( dummy dummy O
35 A dummy dummy O
36 ) dummy dummy O
37 receptors dummy dummy O
38 ( dummy dummy O
39 GABA dummy dummy B-Chemical
40 ( dummy dummy O
41 A dummy dummy O
42 ) dummy dummy O
43 Rs dummy dummy O
44 ) dummy dummy O
45 . dummy dummy O

1 Moreover dummy dummy O
2 , dummy dummy O
3 PREGS dummy dummy B-Chemical
4 is dummy dummy O
5 able dummy dummy O
6 to dummy dummy O
7 reverse dummy dummy O
8 the dummy dummy O
9 amnesic dummy dummy B-Disease
10 - dummy dummy O
11 like dummy dummy O
12 effects dummy dummy O
13 of dummy dummy O
14 NMDAR dummy dummy O
15 and dummy dummy O
16 GABA dummy dummy B-Chemical
17 ( dummy dummy O
18 A dummy dummy O
19 ) dummy dummy O
20 R dummy dummy O
21 ligands dummy dummy O
22 . dummy dummy O

1 To dummy dummy O
2 investigate dummy dummy O
3 this dummy dummy O
4 hypothesis dummy dummy O
5 , dummy dummy O
6 the dummy dummy O
7 present dummy dummy O
8 study dummy dummy O
9 in dummy dummy O
10 rats dummy dummy O
11 examined dummy dummy O
12 the dummy dummy O
13 memory dummy dummy O
14 - dummy dummy O
15 altering dummy dummy O
16 abilities dummy dummy O
17 of dummy dummy O
18 structural dummy dummy O
19 analogs dummy dummy O
20 of dummy dummy O
21 PREGS dummy dummy B-Chemical
22 , dummy dummy O
23 which dummy dummy O
24 differ dummy dummy O
25 in dummy dummy O
26 their dummy dummy O
27 modulation dummy dummy O
28 of dummy dummy O
29 NMDAR dummy dummy O
30 and dummy dummy O
31 / dummy dummy O
32 or dummy dummy O
33 GABA dummy dummy B-Chemical
34 ( dummy dummy O
35 A dummy dummy O
36 ) dummy dummy O
37 R dummy dummy O
38 function dummy dummy O
39 . dummy dummy O

1 The dummy dummy O
2 analogs dummy dummy O
3 tested dummy dummy O
4 were dummy dummy O
5 : dummy dummy O
6 11 dummy dummy B-Chemical
7 - dummy dummy I-Chemical
8 ketopregnenolone dummy dummy I-Chemical
9 sulphate dummy dummy I-Chemical
10 ( dummy dummy O
11 an dummy dummy O
12 agent dummy dummy O
13 that dummy dummy O
14 is dummy dummy O
15 inactive dummy dummy O
16 at dummy dummy O
17 GABA dummy dummy B-Chemical
18 ( dummy dummy O
19 A dummy dummy O
20 ) dummy dummy O
21 Rs dummy dummy O
22 and dummy dummy O
23 NMDARs dummy dummy O
24 ) dummy dummy O
25 , dummy dummy O
26 epipregnanolone dummy dummy B-Chemical
27 ( dummy dummy I-Chemical
28 [ dummy dummy I-Chemical
29 3beta dummy dummy I-Chemical
30 - dummy dummy I-Chemical
31 hydroxy dummy dummy I-Chemical
32 - dummy dummy I-Chemical
33 5beta dummy dummy I-Chemical
34 - dummy dummy I-Chemical
35 pregnan dummy dummy I-Chemical
36 - dummy dummy I-Chemical
37 20 dummy dummy I-Chemical
38 - dummy dummy I-Chemical
39 one dummy dummy I-Chemical
40 ] dummy dummy I-Chemical
41 sulphate dummy dummy I-Chemical
42 , dummy dummy O
43 an dummy dummy O
44 inhibitor dummy dummy O
45 of dummy dummy O
46 both dummy dummy O
47 GABA dummy dummy B-Chemical
48 ( dummy dummy O
49 A dummy dummy O
50 ) dummy dummy O
51 Rs dummy dummy O
52 and dummy dummy O
53 NMDARs dummy dummy O
54 ) dummy dummy O
55 , dummy dummy O
56 and dummy dummy O
57 a dummy dummy O
58 newly dummy dummy O
59 synthesized dummy dummy O
60 ( dummy dummy O
61 - dummy dummy O
62 ) dummy dummy O
63 PREGS dummy dummy B-Chemical
64 enantiomer dummy dummy O
65 ( dummy dummy O
66 which dummy dummy O
67 is dummy dummy O
68 identical dummy dummy O
69 to dummy dummy O
70 PREGS dummy dummy B-Chemical
71 in dummy dummy O
72 effects dummy dummy O
73 on dummy dummy O
74 GABA dummy dummy B-Chemical
75 ( dummy dummy O
76 A dummy dummy O
77 ) dummy dummy O
78 Rs dummy dummy O
79 and dummy dummy O
80 NMDARs dummy dummy O
81 ) dummy dummy O
82 . dummy dummy O

1 The dummy dummy O
2 memory dummy dummy O
3 - dummy dummy O
4 enhancing dummy dummy O
5 effects dummy dummy O
6 of dummy dummy O
7 PREGS dummy dummy B-Chemical
8 and dummy dummy O
9 its dummy dummy O
10 analogs dummy dummy O
11 were dummy dummy O
12 tested dummy dummy O
13 in dummy dummy O
14 the dummy dummy O
15 passive dummy dummy O
16 avoidance dummy dummy O
17 task dummy dummy O
18 using dummy dummy O
19 the dummy dummy O
20 model dummy dummy O
21 of dummy dummy O
22 scopolamine dummy dummy B-Chemical
23 - dummy dummy O
24 induced dummy dummy O
25 amnesia dummy dummy B-Disease
26 . dummy dummy O

1 Both dummy dummy O
2 PREGS dummy dummy B-Chemical
3 and dummy dummy O
4 its dummy dummy O
5 ( dummy dummy O
6 - dummy dummy O
7 ) dummy dummy O
8 enantiomer dummy dummy O
9 blocked dummy dummy O
10 the dummy dummy O
11 effects dummy dummy O
12 of dummy dummy O
13 scopolamine dummy dummy B-Chemical
14 . dummy dummy O

1 The dummy dummy O
2 results dummy dummy O
3 show dummy dummy O
4 that dummy dummy O
5 , dummy dummy O
6 unlike dummy dummy O
7 PREGS dummy dummy B-Chemical
8 , dummy dummy O
9 11 dummy dummy B-Chemical
10 - dummy dummy I-Chemical
11 ketopregnenolone dummy dummy I-Chemical
12 sulphate dummy dummy I-Chemical
13 and dummy dummy O
14 epipregnanolone dummy dummy B-Chemical
15 sulphate dummy dummy I-Chemical
16 failed dummy dummy O
17 to dummy dummy O
18 block dummy dummy O
19 the dummy dummy O
20 effect dummy dummy O
21 of dummy dummy O
22 scopolamine dummy dummy B-Chemical
23 , dummy dummy O
24 suggesting dummy dummy O
25 that dummy dummy O
26 altering dummy dummy O
27 the dummy dummy O
28 modulation dummy dummy O
29 of dummy dummy O
30 NMDA dummy dummy B-Chemical
31 receptors dummy dummy O
32 diminishes dummy dummy O
33 the dummy dummy O
34 memory dummy dummy O
35 - dummy dummy O
36 enhancing dummy dummy O
37 effects dummy dummy O
38 of dummy dummy O
39 PREGS dummy dummy B-Chemical
40 . dummy dummy O

1 Moreover dummy dummy O
2 , dummy dummy O
3 enantioselectivity dummy dummy O
4 was dummy dummy O
5 demonstrated dummy dummy O
6 by dummy dummy O
7 the dummy dummy O
8 ability dummy dummy O
9 of dummy dummy O
10 natural dummy dummy O
11 PREGS dummy dummy B-Chemical
12 to dummy dummy O
13 be dummy dummy O
14 an dummy dummy O
15 order dummy dummy O
16 of dummy dummy O
17 magnitude dummy dummy O
18 more dummy dummy O
19 effective dummy dummy O
20 than dummy dummy O
21 its dummy dummy O
22 synthetic dummy dummy O
23 enantiomer dummy dummy O
24 in dummy dummy O
25 reversing dummy dummy O
26 scopolamine dummy dummy B-Chemical
27 - dummy dummy O
28 induced dummy dummy O
29 amnesia dummy dummy B-Disease
30 . dummy dummy O

1 These dummy dummy O
2 results dummy dummy O
3 identify dummy dummy O
4 a dummy dummy O
5 novel dummy dummy O
6 neuropharmacological dummy dummy O
7 site dummy dummy O
8 for dummy dummy O
9 the dummy dummy O
10 modulation dummy dummy O
11 of dummy dummy O
12 memory dummy dummy O
13 processes dummy dummy O
14 by dummy dummy O
15 neuroactive dummy dummy O
16 steroids dummy dummy B-Chemical
17 . dummy dummy O

1 Activation dummy dummy O
2 of dummy dummy O
3 poly dummy dummy B-Chemical
4 ( dummy dummy I-Chemical
5 ADP dummy dummy I-Chemical
6 - dummy dummy I-Chemical
7 ribose dummy dummy I-Chemical
8 ) dummy dummy I-Chemical
9 polymerase dummy dummy O
10 contributes dummy dummy O
11 to dummy dummy O
12 development dummy dummy O
13 of dummy dummy O
14 doxorubicin dummy dummy B-Chemical
15 - dummy dummy O
16 induced dummy dummy O
17 heart dummy dummy B-Disease
18 failure dummy dummy I-Disease
19 . dummy dummy O

1 Activation dummy dummy O
2 of dummy dummy O
3 the dummy dummy O
4 nuclear dummy dummy O
5 enzyme dummy dummy O
6 poly dummy dummy B-Chemical
7 ( dummy dummy I-Chemical
8 ADP dummy dummy I-Chemical
9 - dummy dummy I-Chemical
10 ribose dummy dummy I-Chemical
11 ) dummy dummy I-Chemical
12 polymerase dummy dummy O
13 ( dummy dummy O
14 PARP dummy dummy O
15 ) dummy dummy O
16 by dummy dummy O
17 oxidant dummy dummy O
18 - dummy dummy O
19 mediated dummy dummy O
20 DNA dummy dummy O
21 damage dummy dummy O
22 is dummy dummy O
23 an dummy dummy O
24 important dummy dummy O
25 pathway dummy dummy O
26 of dummy dummy O
27 cell dummy dummy O
28 dysfunction dummy dummy O
29 and dummy dummy O
30 tissue dummy dummy O
31 injury dummy dummy O
32 in dummy dummy O
33 conditions dummy dummy O
34 associated dummy dummy O
35 with dummy dummy O
36 oxidative dummy dummy O
37 stress dummy dummy O
38 . dummy dummy O

1 Increased dummy dummy O
2 oxidative dummy dummy O
3 stress dummy dummy O
4 is dummy dummy O
5 a dummy dummy O
6 major dummy dummy O
7 factor dummy dummy O
8 implicated dummy dummy O
9 in dummy dummy O
10 the dummy dummy O
11 cardiotoxicity dummy dummy B-Disease
12 of dummy dummy O
13 doxorubicin dummy dummy B-Chemical
14 ( dummy dummy O
15 DOX dummy dummy B-Chemical
16 ) dummy dummy O
17 , dummy dummy O
18 a dummy dummy O
19 widely dummy dummy O
20 used dummy dummy O
21 antitumor dummy dummy O
22 anthracycline dummy dummy B-Chemical
23 antibiotic dummy dummy O
24 . dummy dummy O

1 Thus dummy dummy O
2 , dummy dummy O
3 we dummy dummy O
4 hypothesized dummy dummy O
5 that dummy dummy O
6 the dummy dummy O
7 activation dummy dummy O
8 of dummy dummy O
9 PARP dummy dummy O
10 may dummy dummy O
11 contribute dummy dummy O
12 to dummy dummy O
13 the dummy dummy O
14 DOX dummy dummy B-Chemical
15 - dummy dummy O
16 induced dummy dummy O
17 cardiotoxicity dummy dummy B-Disease
18 . dummy dummy O

1 Using dummy dummy O
2 a dummy dummy O
3 dual dummy dummy O
4 approach dummy dummy O
5 of dummy dummy O
6 PARP dummy dummy O
7 - dummy dummy O
8 1 dummy dummy O
9 suppression dummy dummy O
10 , dummy dummy O
11 by dummy dummy O
12 genetic dummy dummy O
13 deletion dummy dummy O
14 or dummy dummy O
15 pharmacological dummy dummy O
16 inhibition dummy dummy O
17 with dummy dummy O
18 the dummy dummy O
19 phenanthridinone dummy dummy O
20 PARP dummy dummy O
21 inhibitor dummy dummy O
22 PJ34 dummy dummy B-Chemical
23 , dummy dummy O
24 we dummy dummy O
25 now dummy dummy O
26 demonstrate dummy dummy O
27 the dummy dummy O
28 role dummy dummy O
29 of dummy dummy O
30 PARP dummy dummy O
31 in dummy dummy O
32 the dummy dummy O
33 development dummy dummy O
34 of dummy dummy O
35 cardiac dummy dummy B-Disease
36 dysfunction dummy dummy I-Disease
37 induced dummy dummy O
38 by dummy dummy O
39 DOX dummy dummy B-Chemical
40 . dummy dummy O

1 PARP dummy dummy O
2 - dummy dummy O
3 1 dummy dummy O
4 + dummy dummy O
5 / dummy dummy O
6 + dummy dummy O
7 and dummy dummy O
8 PARP dummy dummy O
9 - dummy dummy O
10 1 dummy dummy O
11 - dummy dummy O
12 / dummy dummy O
13 - dummy dummy O
14 mice dummy dummy O
15 received dummy dummy O
16 a dummy dummy O
17 single dummy dummy O
18 injection dummy dummy O
19 of dummy dummy O
20 DOX dummy dummy B-Chemical
21 ( dummy dummy O
22 25 dummy dummy O
23 mg dummy dummy O
24 / dummy dummy O
25 kg dummy dummy O
26 i dummy dummy O
27 . dummy dummy O
28 p dummy dummy O
29 ) dummy dummy O
30 . dummy dummy O

1 Five dummy dummy O
2 days dummy dummy O
3 after dummy dummy O
4 DOX dummy dummy B-Chemical
5 administration dummy dummy O
6 , dummy dummy O
7 left dummy dummy O
8 ventricular dummy dummy O
9 performance dummy dummy O
10 was dummy dummy O
11 significantly dummy dummy O
12 depressed dummy dummy O
13 in dummy dummy O
14 PARP dummy dummy O
15 - dummy dummy O
16 1 dummy dummy O
17 + dummy dummy O
18 / dummy dummy O
19 + dummy dummy O
20 mice dummy dummy O
21 , dummy dummy O
22 but dummy dummy O
23 only dummy dummy O
24 to dummy dummy O
25 a dummy dummy O
26 smaller dummy dummy O
27 extent dummy dummy O
28 in dummy dummy O
29 PARP dummy dummy O
30 - dummy dummy O
31 1 dummy dummy O
32 - dummy dummy O
33 / dummy dummy O
34 - dummy dummy O
35 ones dummy dummy O
36 . dummy dummy O

1 Similar dummy dummy O
2 experiments dummy dummy O
3 were dummy dummy O
4 conducted dummy dummy O
5 in dummy dummy O
6 BALB dummy dummy O
7 / dummy dummy O
8 c dummy dummy O
9 mice dummy dummy O
10 treated dummy dummy O
11 with dummy dummy O
12 PJ34 dummy dummy B-Chemical
13 or dummy dummy O
14 vehicle dummy dummy O
15 . dummy dummy O

1 Treatment dummy dummy O
2 with dummy dummy O
3 a dummy dummy O
4 PJ34 dummy dummy B-Chemical
5 significantly dummy dummy O
6 improved dummy dummy O
7 cardiac dummy dummy B-Disease
8 dysfunction dummy dummy I-Disease
9 and dummy dummy O
10 increased dummy dummy O
11 the dummy dummy O
12 survival dummy dummy O
13 of dummy dummy O
14 the dummy dummy O
15 animals dummy dummy O
16 . dummy dummy O

1 In dummy dummy O
2 addition dummy dummy O
3 PJ34 dummy dummy B-Chemical
4 significantly dummy dummy O
5 reduced dummy dummy O
6 the dummy dummy O
7 DOX dummy dummy B-Chemical
8 - dummy dummy O
9 induced dummy dummy O
10 increase dummy dummy O
11 in dummy dummy O
12 the dummy dummy O
13 serum dummy dummy O
14 lactate dummy dummy B-Chemical
15 dehydrogenase dummy dummy O
16 and dummy dummy O
17 creatine dummy dummy B-Chemical
18 kinase dummy dummy O
19 activities dummy dummy O
20 but dummy dummy O
21 not dummy dummy O
22 metalloproteinase dummy dummy O
23 activation dummy dummy O
24 in dummy dummy O
25 the dummy dummy O
26 heart dummy dummy O
27 . dummy dummy O

1 Thus dummy dummy O
2 , dummy dummy O
3 PARP dummy dummy O
4 activation dummy dummy O
5 contributes dummy dummy O
6 to dummy dummy O
7 the dummy dummy O
8 cardiotoxicity dummy dummy B-Disease
9 of dummy dummy O
10 DOX dummy dummy B-Chemical
11 . dummy dummy O

1 PARP dummy dummy O
2 inhibitors dummy dummy O
3 may dummy dummy O
4 exert dummy dummy O
5 protective dummy dummy O
6 effects dummy dummy O
7 against dummy dummy O
8 the dummy dummy O
9 development dummy dummy O
10 of dummy dummy O
11 severe dummy dummy O
12 cardiac dummy dummy B-Disease
13 complications dummy dummy I-Disease
14 associated dummy dummy O
15 with dummy dummy O
16 the dummy dummy O
17 DOX dummy dummy B-Chemical
18 treatment dummy dummy O
19 . dummy dummy O

1 Spironolactone dummy dummy B-Chemical
2 : dummy dummy O
3 is dummy dummy O
4 it dummy dummy O
5 a dummy dummy O
6 novel dummy dummy O
7 drug dummy dummy O
8 for dummy dummy O
9 the dummy dummy O
10 prevention dummy dummy O
11 of dummy dummy O
12 amphotericin dummy dummy B-Chemical
13 B dummy dummy I-Chemical
14 - dummy dummy O
15 related dummy dummy O
16 hypokalemia dummy dummy B-Disease
17 in dummy dummy O
18 cancer dummy dummy B-Disease
19 patients dummy dummy O
20 ? dummy dummy O

1 OBJECTIVE dummy dummy O
2 : dummy dummy O
3 Nephrotoxicity dummy dummy B-Disease
4 is dummy dummy O
5 the dummy dummy O
6 major dummy dummy O
7 adverse dummy dummy O
8 effect dummy dummy O
9 of dummy dummy O
10 amphotericin dummy dummy B-Chemical
11 B dummy dummy I-Chemical
12 ( dummy dummy O
13 AmB dummy dummy B-Chemical
14 ) dummy dummy O
15 , dummy dummy O
16 often dummy dummy O
17 limiting dummy dummy O
18 administration dummy dummy O
19 of dummy dummy O
20 full dummy dummy O
21 dosage dummy dummy O
22 . dummy dummy O

1 Selective dummy dummy O
2 distal dummy dummy O
3 tubular dummy dummy O
4 epithelial dummy dummy O
5 toxicity dummy dummy B-Disease
6 seems dummy dummy O
7 to dummy dummy O
8 be dummy dummy O
9 responsible dummy dummy O
10 for dummy dummy O
11 the dummy dummy O
12 profound dummy dummy O
13 potassium dummy dummy B-Chemical
14 wasting dummy dummy O
15 that dummy dummy O
16 is dummy dummy O
17 a dummy dummy O
18 major dummy dummy O
19 clinical dummy dummy O
20 side dummy dummy O
21 effect dummy dummy O
22 of dummy dummy O
23 treatment dummy dummy O
24 with dummy dummy O
25 AmB dummy dummy B-Chemical
26 . dummy dummy O

1 Potassium dummy dummy B-Chemical
2 depletion dummy dummy O
3 also dummy dummy O
4 potentiates dummy dummy O
5 the dummy dummy O
6 tubular dummy dummy O
7 toxicity dummy dummy B-Disease
8 of dummy dummy O
9 AmB dummy dummy B-Chemical
10 . dummy dummy O

1 This dummy dummy O
2 study dummy dummy O
3 was dummy dummy O
4 designed dummy dummy O
5 to dummy dummy O
6 assess dummy dummy O
7 the dummy dummy O
8 ability dummy dummy O
9 of dummy dummy O
10 spironolactone dummy dummy B-Chemical
11 to dummy dummy O
12 reduce dummy dummy O
13 potassium dummy dummy B-Chemical
14 requirements dummy dummy O
15 and dummy dummy O
16 to dummy dummy O
17 prevent dummy dummy O
18 hypokalemia dummy dummy B-Disease
19 in dummy dummy O
20 neutropenic dummy dummy B-Disease
21 patients dummy dummy O
22 on dummy dummy O
23 AmB dummy dummy B-Chemical
24 treatment dummy dummy O
25 . dummy dummy O

1 METHODS dummy dummy O
2 : dummy dummy O
3 In dummy dummy O
4 this dummy dummy O
5 study dummy dummy O
6 26 dummy dummy O
7 patients dummy dummy O
8 with dummy dummy O
9 various dummy dummy O
10 hematological dummy dummy B-Disease
11 disorders dummy dummy I-Disease
12 were dummy dummy O
13 randomized dummy dummy O
14 to dummy dummy O
15 receive dummy dummy O
16 either dummy dummy O
17 intravenous dummy dummy O
18 AmB dummy dummy B-Chemical
19 alone dummy dummy O
20 or dummy dummy O
21 AmB dummy dummy B-Chemical
22 and dummy dummy O
23 oral dummy dummy O
24 spironolactone dummy dummy B-Chemical
25 100 dummy dummy O
26 mg dummy dummy O
27 twice dummy dummy O
28 daily dummy dummy O
29 when dummy dummy O
30 developing dummy dummy O
31 a dummy dummy O
32 proven dummy dummy O
33 or dummy dummy O
34 suspected dummy dummy O
35 fungal dummy dummy B-Disease
36 infection dummy dummy I-Disease
37 . dummy dummy O

1 RESULTS dummy dummy O
2 : dummy dummy O
3 Patients dummy dummy O
4 receiving dummy dummy O
5 concomitant dummy dummy O
6 AmB dummy dummy B-Chemical
7 and dummy dummy O
8 spironolactone dummy dummy B-Chemical
9 had dummy dummy O
10 significantly dummy dummy O
11 higher dummy dummy O
12 plasma dummy dummy O
13 potassium dummy dummy B-Chemical
14 levels dummy dummy O
15 than dummy dummy O
16 those dummy dummy O
17 receiving dummy dummy O
18 AmB dummy dummy B-Chemical
19 alone dummy dummy O
20 ( dummy dummy O
21 P dummy dummy O
22 = dummy dummy O
23 0 dummy dummy O
24 . dummy dummy O
25 0027 dummy dummy O
26 ) dummy dummy O
27 . dummy dummy O

1 Those dummy dummy O
2 patients dummy dummy O
3 receiving dummy dummy O
4 AmB dummy dummy B-Chemical
5 and dummy dummy O
6 spironolactone dummy dummy B-Chemical
7 required dummy dummy O
8 significantly dummy dummy O
9 less dummy dummy O
10 potassium dummy dummy B-Chemical
11 supplementation dummy dummy O
12 to dummy dummy O
13 maintain dummy dummy O
14 their dummy dummy O
15 plasma dummy dummy O
16 potassium dummy dummy B-Chemical
17 within dummy dummy O
18 the dummy dummy O
19 normal dummy dummy O
20 range dummy dummy O
21 ( dummy dummy O
22 P dummy dummy O
23 = dummy dummy O
24 0 dummy dummy O
25 . dummy dummy O
26 022 dummy dummy O
27 ) dummy dummy O
28 . dummy dummy O

1 Moreover dummy dummy O
2 , dummy dummy O
3 urinary dummy dummy O
4 potassium dummy dummy B-Chemical
5 losses dummy dummy O
6 were dummy dummy O
7 significantly dummy dummy O
8 less dummy dummy O
9 in dummy dummy O
10 patients dummy dummy O
11 receiving dummy dummy O
12 AmB dummy dummy B-Chemical
13 and dummy dummy O
14 spironolactone dummy dummy B-Chemical
15 than dummy dummy O
16 those dummy dummy O
17 receiving dummy dummy O
18 AmB dummy dummy B-Chemical
19 alone dummy dummy O
20 ( dummy dummy O
21 P dummy dummy O
22 = dummy dummy O
23 0 dummy dummy O
24 . dummy dummy O
25 040 dummy dummy O
26 ) dummy dummy O
27 . dummy dummy O

1 CONCLUSION dummy dummy O
2 : dummy dummy O
3 This dummy dummy O
4 study dummy dummy O
5 showed dummy dummy O
6 that dummy dummy O
7 spironolactone dummy dummy B-Chemical
8 can dummy dummy O
9 reduce dummy dummy O
10 potassium dummy dummy B-Chemical
11 requirements dummy dummy O
12 and dummy dummy O
13 prevent dummy dummy O
14 hypokalemia dummy dummy B-Disease
15 by dummy dummy O
16 reducing dummy dummy O
17 urinary dummy dummy O
18 potassium dummy dummy B-Chemical
19 loss dummy dummy O
20 in dummy dummy O
21 neutropenic dummy dummy B-Disease
22 patients dummy dummy O
23 on dummy dummy O
24 AmB dummy dummy B-Chemical
25 treatment dummy dummy O
26 . dummy dummy O

1 Erectile dummy dummy B-Disease
2 dysfunction dummy dummy I-Disease
3 occurs dummy dummy O
4 following dummy dummy O
5 substantia dummy dummy O
6 nigra dummy dummy O
7 lesions dummy dummy O
8 in dummy dummy O
9 the dummy dummy O
10 rat dummy dummy O
11 . dummy dummy O

1 Erectile dummy dummy O
2 function dummy dummy O
3 was dummy dummy O
4 assessed dummy dummy O
5 6 dummy dummy O
6 weeks dummy dummy O
7 following dummy dummy O
8 uni dummy dummy O
9 - dummy dummy O
10 and dummy dummy O
11 bilateral dummy dummy O
12 injections dummy dummy O
13 of dummy dummy O
14 6 dummy dummy B-Chemical
