major	9	O
.	9	O

METHODS	2	O
:	9	O
One	5	O
hundred	5	O
and	5	O
four	9	O
(	9	O
104	9	O
)	9	O
patients	5	O
aged	9	O
6	9	O
-	7	O
35	9	O
years	5	O
(	9	O
mean	5	O
17	7	O
,	9	O
2	9	O
years	5	O
)	9	O
participated	5	O
in	5	O
the	5	O
study	9	O
.	9	O

All	9	O
patients	5	O
were	9	O
on	5	O
a	5	O
regular	5	O
transfusion	5	O
-	7	O
chelation	0	O
program	5	O
maintaining	9	O
a	5	O
mean	5	O
hemoglobin	0	O
level	9	O
of	5	O
9	7	O
.	9	O
5	9	O
gr	9	O
/	9	O
dl	7	O
.	9	O

Subjects	5	O
were	9	O
receiving	9	O
desferrioxamine	0	B-Chemical
(	9	O
DFO	0	B-Chemical
)	9	O
chelation	0	O
treatment	9	O
with	5	O
a	5	O
mean	5	O
daily	5	O
dose	9	O
of	5	O
50	0	O
-	7	O
60	9	O
mg	0	O
/	9	O
kg	0	O
,	9	O
5	9	O
-	7	O
6	9	O
days	9	O
a	5	O
week	9	O
during	5	O
the	5	O
first	9	O
six	9	O
years	5	O
of	5	O
the	5	O
study	9	O
,	9	O
which	5	O
was	9	O
then	9	O
reduced	9	O
to	5	O
40	9	O
-	7	O
50	0	O
mg	0	O
/	9	O
kg	0	O
for	5	O
the	5	O
following	9	O
eight	9	O
years	5	O
.	9	O

Patients	5	O
were	9	O
followed	9	O
for	5	O
8	9	O
-	7	O
14	7	O
years	5	O
.	9	O

RESULTS	9	O
:	9	O
Overall	9	O
,	9	O
21	7	O
out	9	O
of	5	O
104	9	O
patients	5	O
(	9	O
20	9	O
.	9	O
2	9	O
%	9	O
)	9	O
presented	5	O
with	5	O
high	9	O
frequency	5	O
sensorineural	5	B-Disease
hearing	5	I-Disease
loss	9	I-Disease
(	9	O
SNHL	5	B-Disease
)	9	O
,	9	O
either	9	O
unilateral	5	O
or	5	O
bilateral	5	O
.	9	O

No	9	O
ototoxic	5	B-Disease
factor	9	O
,	9	O
other	5	O
than	5	O
DFO	0	B-Chemical
,	9	O
was	9	O
present	9	O
in	5	O
any	5	O
of	5	O
the	5	O
patients	5	O
.	9	O

Patients	5	O
with	5	O
SNHL	5	B-Disease
presented	5	O
with	5	O
relatively	5	O
lower	9	O
serum	9	O
ferritin	9	O
levels	3	O
than	5	O
those	5	O
with	5	O
normal	9	O
hearing	5	O
,	9	O
however	9	O
,	9	O
no	9	O
statistically	9	O
significant	9	O
difference	9	O
was	9	O
observed	9	O
.	9	O

Subjects	5	O
with	5	O
SNHL	5	B-Disease
were	9	O
submitted	9	O
to	5	O
DFO	0	B-Chemical
reduction	9	O
or	5	O
temporary	5	O
withdrawal	5	O
.	9	O

Following	9	O
intervention	5	O
,	9	O
7	9	O
out	9	O
of	5	O
21	7	O
affected	9	O
patients	5	O
recovered	9	O
,	9	O
10	9	O
remained	9	O
stable	9	O
and	5	O
4	9	O
demonstrated	9	O
aggravation	5	O
.	9	O

CONCLUSION	5	O
:	9	O
The	5	O
findings	9	O
are	5	O
indicative	9	O
of	5	O
DFO	0	B-Chemical
'	9	O
s	9	O
contributing	9	O
role	9	O
in	5	O
the	5	O
development	9	O
of	5	O
hearing	5	B-Disease
impairment	5	I-Disease
.	9	O

Regular	5	O
audiologic	5	O
evaluation	5	O
is	5	O
imperative	5	O
in	5	O
all	5	O
thalassemic	5	B-Disease
patients	5	O
so	5	O
that	5	O
early	9	O
changes	9	O
may	5	O
be	5	O
recognized	9	O
and	5	O
treatment	9	O
may	5	O
be	5	O
judiciously	5	O
adjusted	9	O
in	5	O
order	5	O
to	5	O
prevent	5	O
or	5	O
reverse	9	O
hearing	5	B-Disease
impairment	5	I-Disease
.	9	O

Individual	9	O
differences	9	O
in	5	O
renal	9	O
ACE	9	O
activity	9	O
in	5	O
healthy	5	O
rats	9	O
predict	5	O
susceptibility	9	O
to	5	O
adriamycin	3	B-Chemical
-	7	O
induced	3	O
renal	9	B-Disease
damage	9	I-Disease
.	9	O

BACKGROUND	2	O
:	9	O
In	9	O
man	5	O
,	9	O
differences	9	O
in	5	O
angiotensin	9	B-Chemical
-	7	O
converting	9	O
enzyme	0	O
(	9	O
ACE	9	O
)	9	O
levels	3	O
,	9	O
related	9	O
to	5	O
ACE	9	O
(	9	O
I	9	O
/	9	O
D	9	O
)	9	O
genotype	9	O
,	9	O
are	5	O
associated	9	O
with	5	O
renal	9	O
prognosis	5	O
.	9	O

This	5	O
raises	9	O
the	5	O
hypothesis	9	O
that	5	O
individual	5	O
differences	9	O
in	5	O
renal	9	O
ACE	9	O
activity	9	O
are	5	O
involved	9	O
in	5	O
renal	9	O
susceptibility	9	O
to	5	O
inflicted	5	O
damage	9	O
.	9	O

Therefore	9	O
,	9	O
we	5	O
studied	9	O
the	5	O
predictive	5	O
effect	9	O
of	5	O
renal	9	O
ACE	9	O
activity	9	O
for	5	O
the	5	O
severity	5	O
of	5	O
renal	9	B-Disease
damage	9	I-Disease
induced	3	O
by	9	O
a	5	O
single	9	O
injection	9	O
of	5	O
adriamycin	3	B-Chemical
in	5	O
rats	9	O
.	9	O

METHODS	2	O
:	9	O
Renal	9	O
ACE	9	O
activity	9	O
(	9	O
Hip	7	B-Chemical
-	7	I-Chemical
His	9	I-Chemical
-	7	I-Chemical
Leu	1	I-Chemical
cleavage	1	O
by	9	O
cortical	5	O
homogenates	9	O
)	9	O
was	9	O
determined	9	O
by	9	O
renal	9	O
biopsy	5	O
in	5	O
27	7	O
adult	9	O
male	9	O
Wistar	9	O
rats	9	O
.	9	O

After	9	O
1	9	O
week	9	O
of	5	O
recovery	9	O
,	9	O
proteinuria	9	B-Disease
was	9	O
induced	3	O
by	9	O
adriamycin	3	B-Chemical
[	9	O
1	9	O
.	9	O
5	9	O
mg	0	O
/	9	O
kg	0	O
intravenously	0	O
(	9	O
i	9	O
.	9	O
v	0	O
.	9	O
)	9	O
n	9	O
=	7	O
18	7	O
;	9	O
controls	9	O
,	9	O
saline	0	O
i	9	O
.	9	O
v	0	O
.	9	O
n	9	O
=	7	O
9	7	O
]	9	O
.	9	O

Proteinuria	7	B-Disease
was	9	O
measured	9	O
every	5	O
2	9	O
weeks	9	O
.	9	O

After	9	O
12	9	O
weeks	9	O
,	9	O
rats	9	O
were	9	O
sacrificed	3	O
and	5	O
their	5	O
kidneys	9	O
harvested	3	O
.	9	O

RESULTS	9	O
:	9	O
As	9	O
anticipated	5	O
,	9	O
adriamycin	3	B-Chemical
elicited	9	O
nephrotic	5	B-Disease
range	9	O
proteinuria	9	B-Disease
,	9	O
renal	9	B-Disease
interstitial	9	I-Disease
damage	9	I-Disease
and	5	O
mild	9	O
focal	5	B-Disease
glomerulosclerosis	3	I-Disease
.	9	O

Baseline	9	O
renal	9	O
ACE	9	O
positively	9	O
correlated	9	O
with	5	O
the	5	O
relative	9	O
rise	9	O
in	5	O
proteinuria	9	B-Disease
after	9	O
adriamycin	3	B-Chemical
(	9	O
r	9	O
=	7	O
0	7	O
.	9	O
62	7	O
,	9	O
P	9	O
<	0	O
0	7	O
.	9	O
01	7	O
)	9	O
,	9	O
renal	9	O
interstitial	9	O
alpha	9	O
-	7	O
smooth	5	O
muscle	9	O
actin	3	O
(	9	O
r	9	O
=	7	O
0	7	O
.	9	O
49	7	O
,	9	O
P	9	O
<	0	O
0	7	O
.	9	O
05	7	O
)	9	O
,	9	O
interstitial	9	O
macrophage	3	O
influx	9	O
(	9	O
r	9	O
=	7	O
0	7	O
.	9	O
56	7	O
,	9	O
P	9	O
<	0	O
0	7	O
.	9	O
05	7	O
)	9	O
,	9	O
interstitial	9	O
collagen	3	O
III	9	O
(	9	O
r	9	O
=	7	O
0	7	O
.	9	O
53	7	O
,	9	O
P	9	O
<	0	O
0	7	O
.	9	O
05	7	O
)	9	O
,	9	O
glomerular	5	O
alpha	9	O
-	7	O
smooth	5	O
muscle	9	O
actin	3	O
(	9	O
r	9	O
=	7	O
0	7	O
.	9	O
74	7	O
,	9	O
P	9	O
<	0	O
0	7	O
.	9	O
01	7	O
)	9	O
and	5	O
glomerular	5	O
desmin	3	O
(	9	O
r	9	O
=	7	O
0	7	O
.	9	O
48	9	O
,	9	O
P	9	O
<	0	O
0	7	O
.	9	O
05	7	O
)	9	O
.	9	O

Baseline	9	O
renal	9	O
ACE	9	O
did	9	O
not	5	O
correlate	9	O
with	5	O
focal	5	B-Disease
glomerulosclerosis	3	I-Disease
(	9	O
r	9	O
=	7	O
0	7	O
.	9	O
22	7	O
,	9	O
NS	7	O
)	9	O
.	9	O

In	9	O
controls	9	O
,	9	O
no	9	O
predictive	5	O
values	5	O
for	5	O
renal	9	O
parameters	5	O
were	9	O
observed	9	O
.	9	O

CONCLUSION	5	O
:	9	O
Individual	9	O
differences	9	O
in	5	O
renal	9	O
ACE	9	O
activity	9	O
predict	5	O
the	5	O
severity	5	O
of	5	O
adriamycin	3	B-Chemical
-	7	O
induced	3	O
renal	9	B-Disease
damage	9	I-Disease
in	5	O
this	5	O
outbred	9	O
rat	3	O
strain	1	O
.	9	O

This	5	O
supports	9	O
the	5	O
assumption	5	O
that	5	O
differences	9	O
in	5	O
renal	9	O
ACE	9	O
activity	9	O
predispose	5	O
to	5	O
a	5	O
less	5	O
favourable	5	O
course	5	O
of	5	O
renal	9	B-Disease
damage	9	I-Disease
.	9	O

Recurrent	5	O
acute	9	O
interstitial	9	B-Disease
nephritis	9	I-Disease
induced	3	O
by	9	O
azithromycin	9	B-Chemical
.	9	O

A	9	O
14	7	O
-	7	O
year	5	O
-	7	O
old	5	O
girl	5	O
is	5	O
reported	9	O
with	5	O
recurrent	5	O
,	9	O
azithromycin	9	B-Chemical
-	7	O
induced	3	O
,	9	O
acute	9	O
interstitial	9	B-Disease
nephritis	9	I-Disease
.	9	O

The	5	O
second	9	O
episode	5	O
was	9	O
more	5	O
severe	5	O
than	5	O
the	5	O
first	9	O
;	9	O
and	5	O
although	9	O
both	9	O
were	9	O
treated	3	O
with	5	O
intensive	5	O
corticosteroid	5	O
therapy	5	O
,	9	O
renal	9	O
function	9	O
remained	9	O
impaired	9	O
.	9	O

Although	9	O
most	9	O
cases	5	O
of	5	O
antibiotic	5	O
induced	3	O
acute	9	O
interstitial	9	B-Disease
nephritis	9	I-Disease
are	5	O
benign	5	O
and	5	O
self	5	O
-	7	O
limited	5	O
,	9	O
some	5	O
patients	5	O
are	5	O
at	9	O
risk	5	O
for	5	O
permanent	5	O
renal	9	B-Disease
injury	9	I-Disease
.	9	O

Spironolactone	7	B-Chemical
-	7	O
induced	3	O
renal	9	B-Disease
insufficiency	9	I-Disease
and	5	O
hyperkalemia	5	B-Disease
in	5	O
patients	5	O
with	5	O
heart	5	B-Disease
failure	5	I-Disease
.	9	O

BACKGROUND	2	O
:	9	O
A	9	O
previous	9	O
randomized	5	O
controlled	5	O
trial	5	O
evaluating	5	O
the	5	O
use	5	O
of	5	O
spironolactone	0	B-Chemical
in	5	O
heart	5	B-Disease
failure	5	I-Disease
patients	5	O
reported	9	O
a	5	O
low	9	O
risk	5	O
of	5	O
hyperkalemia	5	B-Disease
(	9	O
2	9	O
%	9	O
)	9	O
and	5	O
renal	9	B-Disease
insufficiency	9	I-Disease
(	9	O
0	7	O
%	9	O
)	9	O
.	9	O

Because	9	O
treatments	9	O
for	5	O
heart	5	B-Disease
failure	5	I-Disease
have	5	O
changed	9	O
since	9	O
the	5	O
benefits	5	O
of	5	O
spironolactone	0	B-Chemical
were	9	O
reported	9	O
,	9	O
the	5	O
prevalence	5	O
of	5	O
these	5	O
complications	5	O
may	5	O
differ	9	O
in	5	O
current	5	O
clinical	5	O
practice	5	O
.	9	O

We	9	O
therefore	5	O
sought	9	O
to	5	O
determine	9	O
the	5	O
prevalence	5	O
and	5	O
clinical	5	O
associations	5	O
of	5	O
hyperkalemia	5	B-Disease
and	5	O
renal	9	B-Disease
insufficiency	9	I-Disease
in	5	O
heart	5	B-Disease
failure	5	I-Disease
patients	5	O
treated	3	O
with	5	O
spironolactone	0	B-Chemical
.	9	O

METHODS	2	O
:	9	O
We	9	O
performed	9	O
a	5	O
case	5	O
control	9	O
study	9	O
of	5	O
heart	5	B-Disease
failure	5	I-Disease
patients	5	O
treated	3	O
with	5	O
spironolactone	0	B-Chemical
in	5	O
our	5	O
clinical	5	O
practice	5	O
.	9	O

Cases	9	O
were	9	O
patients	5	O
who	5	O
developed	5	O
hyperkalemia	5	B-Disease
(	9	O
K	9	B-Chemical
(	9	O
+	9	O
)	9	O
>	0	O
5	9	O
.	9	O
0	7	O
mEq	0	O
/	9	O
L	0	O
)	9	O
or	5	O
renal	9	B-Disease
insufficiency	9	I-Disease
(	9	O
Cr	0	B-Chemical
>	0	O
or	5	O
=	7	O
2	9	O
.	9	O
5	9	O
mg	0	O
/	9	O
dL	7	O
)	9	O
,	9	O
and	5	O
they	5	O
were	9	O
compared	9	O
to	5	O
2	9	O
randomly	5	O
selected	9	O
controls	9	O
per	9	O
case	5	O
.	9	O

Clinical	5	O
characteristics	5	O
,	9	O
medications	5	O
,	9	O
and	5	O
serum	9	O
chemistries	5	O
at	9	O
baseline	5	O
and	5	O
follow	5	O
-	7	O
up	5	O
time	5	O
periods	5	O
were	9	O
compared	9	O
.	9	O

RESULTS	9	O
:	9	O
Sixty	5	O
-	7	O
seven	9	O
of	5	O
926	7	O
patients	5	O
(	9	O
7	9	O
.	9	O
2	9	O
%	9	O
)	9	O
required	9	O
discontinuation	5	O
of	5	O
spironolactone	0	B-Chemical
due	5	O
to	5	O
hyperkalemia	5	B-Disease
(	9	O
n	9	O
=	7	O
33	7	O
)	9	O
or	5	O
renal	9	B-Disease
failure	5	I-Disease
(	9	O
n	9	O
=	7	O
34	7	O
)	9	O
.	9	O

Patients	5	O
who	5	O
developed	5	O
hyperkalemia	5	B-Disease
were	9	O
older	5	O
and	5	O
more	5	O
likely	5	O
to	5	O
have	5	O
diabetes	5	B-Disease
,	9	O
had	9	O
higher	9	O
baseline	5	O
serum	9	O
potassium	0	B-Chemical
levels	3	O
and	5	O
lower	9	O
baseline	5	O
potassium	0	B-Chemical
supplement	9	O
doses	0	O
,	9	O
and	5	O
were	9	O
more	5	O
likely	5	O
to	5	O
be	5	O
treated	3	O
with	5	O
beta	9	O
-	7	O
blockers	9	O
than	5	O
controls	9	O
(	9	O
n	9	O
=	7	O
134	7	O
)	9	O
.	9	O

Patients	5	O
who	5	O
developed	5	O
renal	9	B-Disease
insufficiency	9	I-Disease
had	9	O
lower	9	O
baseline	5	O
body	5	O
weight	9	O
and	5	O
higher	9	O
baseline	5	O
serum	9	O
creatinine	0	B-Chemical
,	9	O
required	9	O
higher	9	O
doses	0	O
of	5	O
loop	9	O
diuretics	5	O
,	9	O
and	5	O
were	9	O
more	5	O
likely	5	O
to	5	O
be	5	O
treated	3	O
with	5	O
thiazide	5	B-Chemical
diuretics	5	O
than	5	O
controls	9	O
.	9	O

CONCLUSIONS	5	O
:	9	O
Spironolactone	7	B-Chemical
-	7	O
induced	3	O
hyperkalemia	5	B-Disease
and	5	O
renal	9	B-Disease
insufficiency	9	I-Disease
are	5	O
more	5	O
common	5	O
in	5	O
our	5	O
clinical	5	O
experience	5	O
than	5	O
reported	9	O
previously	9	O
.	9	O

This	5	O
difference	9	O
is	5	O
explained	5	O
by	9	O
patient	5	O
comorbidities	5	O
and	5	O
more	5	O
frequent	5	O
use	5	O
of	5	O
beta	9	O
-	7	O
blockers	9	O
.	9	O

Acute	5	O
reserpine	0	B-Chemical
and	5	O
subchronic	0	O
haloperidol	5	B-Chemical
treatments	9	O
change	9	O
synaptosomal	3	O
brain	5	O
glutamate	0	B-Chemical
uptake	0	O
and	5	O
elicit	9	O
orofacial	5	B-Disease
dyskinesia	5	I-Disease
in	5	O
rats	9	O
.	9	O

Reserpine	0	B-Chemical
-	7	O
and	5	O
haloperidol	5	B-Chemical
-	7	O
induced	3	O
orofacial	5	B-Disease
dyskinesia	5	I-Disease
are	5	O
putative	1	O
animal	5	O
models	5	O
of	5	O
tardive	5	B-Disease
dyskinesia	5	I-Disease
(	9	O
TD	9	B-Disease
)	9	O
whose	9	O
pathophysiology	9	O
has	9	O
been	9	O
related	9	O
to	5	O
free	9	O
radical	0	O
generation	9	O
and	5	O
oxidative	9	O
stress	9	O
.	9	O

In	9	O
the	5	O
present	9	O
study	9	O
,	9	O
the	5	O
authors	5	O
induced	3	O
orofacial	5	B-Disease
dyskinesia	5	I-Disease
by	9	O
acute	9	O
reserpine	0	B-Chemical
and	5	O
subchronic	0	O
haloperidol	5	B-Chemical
administration	9	O
to	5	O
rats	9	O
.	9	O

Reserpine	0	B-Chemical
injection	9	O
(	9	O
one	5	O
dose	9	O
of	5	O
1	9	O
mg	0	O
/	9	O
kg	0	O
s	9	O
.	9	O
c	9	O
.	9	O
)	9	O
every	5	O
other	5	O
day	9	O
for	5	O
3	9	O
days	9	O
caused	9	O
a	5	O
significant	9	O
increase	9	O
in	5	O
vacuous	5	O
chewing	5	O
,	9	O
tongue	5	O
protrusion	5	O
and	5	O
duration	5	O
of	5	O
facial	5	O
twitching	5	O
,	9	O
compared	9	O
to	5	O
the	5	O
control	9	O
.	9	O

Haloperidol	7	B-Chemical
administration	9	O
(	9	O
one	5	O
dose	9	O
of	5	O
12	9	O
mg	0	O
/	9	O
kg	0	O
once	5	O
a	5	O
week	9	O
s	9	O
.	9	O
c	9	O
.	9	O
)	9	O
for	5	O
4	9	O
weeks	9	O
caused	9	O
an	5	O
increase	9	O
in	5	O
vacuous	5	O
chewing	5	O
,	9	O
tongue	5	O
protrusion	5	O
and	5	O
duration	5	O
of	5	O
facial	5	O
twitching	5	O
observed	9	O
in	5	O
four	9	O
weekly	5	O
evaluations	5	O
.	9	O

After	9	O
the	5	O
treatments	9	O
and	5	O
behavioral	5	O
observation	9	O
,	9	O
glutamate	0	B-Chemical
uptake	0	O
by	9	O
segments	9	O
of	5	O
the	5	O
brain	5	O
was	9	O
analyzed	9	O
.	9	O

A	9	O
decreased	9	O
glutamate	0	B-Chemical
uptake	0	O
was	9	O
observed	9	O
in	5	O
the	5	O
subcortical	5	O
parts	5	O
of	5	O
animals	9	O
treated	3	O
with	5	O
reserpine	0	B-Chemical
and	5	O
haloperidol	5	B-Chemical
,	9	O
compared	9	O
to	5	O
the	5	O
control	9	O
.	9	O

Importantly	9	O
,	9	O
a	5	O
decrease	9	O
in	5	O
glutamate	0	B-Chemical
uptake	0	O
correlates	9	O
negatively	9	O
with	5	O
an	5	O
increase	9	O
in	5	O
the	5	O
incidence	5	O
of	5	O
orofacial	5	B-Disease
diskinesia	5	I-Disease
.	9	O

These	5	O
results	9	O
indicate	9	O
that	5	O
early	9	O
changes	9	O
in	5	O
glutamate	0	B-Chemical
transport	9	O
may	5	O
be	5	O
related	9	O
to	5	O
the	5	O
development	9	O
of	5	O
vacuous	5	O
chewing	5	O
movements	5	O
in	5	O
rats	9	O
.	9	O

Ceftriaxone	7	B-Chemical
-	7	O
associated	9	O
biliary	5	B-Disease
pseudolithiasis	5	I-Disease
in	5	O
paediatric	5	O
surgical	5	O
patients	5	O
.	9	O

It	5	O
is	5	O
well	9	O
known	9	O
that	5	O
ceftriaxone	0	B-Chemical
leads	9	O
to	5	O
pseudolithiasis	5	B-Disease
in	5	O
some	5	O
patients	5	O
.	9	O

Clinical	5	O
and	5	O
experimental	5	O
studies	9	O
also	9	O
suggest	9	O
that	5	O
situations	5	O
causing	9	O
gallbladder	5	B-Disease
dysfunction	9	I-Disease
,	9	O
such	5	O
as	5	O
fasting	9	O
,	9	O
may	5	O
have	5	O
a	5	O
role	9	O
for	5	O
the	5	O
development	9	O
of	5	O
pseudolithiasis	5	B-Disease
.	9	O

In	9	O
this	5	O
study	9	O
,	9	O
we	5	O
prospectively	5	O
evaluated	9	O
the	5	O
incidence	5	O
and	5	O
clinical	5	O
importance	5	O
of	5	O
pseudolithiasis	5	B-Disease
in	5	O
paediatric	5	O
surgical	5	O
patients	5	O
receiving	9	O
ceftriaxone	0	B-Chemical
treatment	9	O
,	9	O
who	5	O
often	5	O
had	9	O
to	5	O
fast	5	O
in	5	O
the	5	O
post	9	O
-	7	O
operative	5	O
period	5	O
.	9	O

Fifty	9	O
children	5	O
who	5	O
were	9	O
given	5	O
ceftriaxone	0	B-Chemical
were	9	O
evaluated	9	O
by	9	O
serial	9	O
abdominal	5	O
sonograms	5	O
.	9	O

Of	9	O
those	5	O
,	9	O
13	7	O
(	9	O
26	7	O
%	9	O
)	9	O
developed	5	O
biliary	5	O
pathology	5	O
.	9	O

Comparison	9	O
of	5	O
the	5	O
patients	5	O
with	5	O
or	5	O
without	9	O
pseudolithiasis	5	B-Disease
revealed	9	O
no	9	O
significant	9	O
difference	9	O
with	5	O
respect	9	O
to	5	O
age	5	O
,	9	O
sex	5	O
,	9	O
duration	5	O
of	5	O
the	5	O
treatment	9	O
and	5	O
starvation	9	O
variables	5	O
.	9	O

After	9	O
cessation	5	O
of	5	O
the	5	O
treatment	9	O
,	9	O
pseudolithiasis	5	B-Disease
resolved	9	O
spontaneously	5	O
within	9	O
a	5	O
short	5	O
period	5	O
.	9	O

The	5	O
incidence	5	O
of	5	O
pseudolithiasis	5	B-Disease
is	5	O
not	5	O
affected	9	O
by	9	O
fasting	9	O
.	9	O

Coronary	5	B-Disease
aneurysm	5	I-Disease
after	9	O
implantation	5	O
of	5	O
a	5	O
paclitaxel	0	B-Chemical
-	7	O
eluting	0	O
stent	5	O
.	9	O

Formation	9	O
of	5	O
coronary	5	B-Disease
aneurysm	5	I-Disease
is	5	O
a	5	O
rare	5	O
complication	5	O
of	5	O
stenting	5	O
with	5	O
bare	5	O
metal	0	O
stents	5	O
,	9	O
but	9	O
based	5	O
on	5	O
experimental	5	O
studies	9	O
drug	5	O
-	7	O
eluting	0	O
stents	5	O
may	5	O
induce	3	O
toxic	0	O
effects	9	O
on	5	O
the	5	O
vessel	5	O
wall	5	O
with	5	O
incomplete	9	O
stent	5	O
apposition	5	O
,	9	O
aneurysm	5	B-Disease
formation	9	O
and	5	O
with	5	O
the	5	O
potential	9	O
of	5	O
stent	5	O
thrombosis	5	B-Disease
or	5	O
vessel	5	B-Disease
rupture	5	I-Disease
.	9	O

We	9	O
present	9	O
a	5	O
43	7	O
-	7	O
year	5	O
-	7	O
old	5	O
man	5	O
who	5	O
developed	5	O
a	5	O
coronary	5	B-Disease
aneurysm	5	I-Disease
in	5	O
the	5	O
right	5	O
coronary	5	O
artery	5	O
6	9	O
months	5	O
after	9	O
receiving	9	O
a	5	O
paclitaxel	0	B-Chemical
-	7	O
eluting	0	O
stent	5	O
.	9	O

The	5	O
patient	5	O
was	9	O
asymptomatic	5	O
and	5	O
the	5	O
aneurysm	5	B-Disease
was	9	O
detected	9	O
in	5	O
a	5	O
routine	5	O
control	9	O
.	9	O

Angiography	5	O
and	5	O
intracoronary	5	O
ultrasound	5	O
demonstrated	9	O
lack	9	O
of	5	O
contact	5	O
between	5	O
stent	5	O
and	5	O
vessel	5	O
wall	5	O
in	5	O
a	5	O
15	9	O
-	7	O
mm	9	O
long	5	O
segment	9	O
with	5	O
maximal	9	O
aneurysm	5	B-Disease
diameter	9	O
of	5	O
6	9	O
.	9	O
0	7	O
mm	9	O
.	9	O

The	5	O
patient	5	O
was	9	O
successfully	5	O
treated	3	O
with	5	O
a	5	O
graft	5	O
stent	5	O
.	9	O

Causes	5	O
of	5	O
acute	9	O
thrombotic	5	B-Disease
microangiopathy	5	I-Disease
in	5	O
patients	5	O
receiving	9	O
kidney	9	O
transplantation	9	O
.	9	O

OBJECTIVES	2	O
:	9	O
Thrombotic	5	B-Disease
microangiopathy	5	I-Disease
is	5	O
a	5	O
well	9	O
-	7	O
known	9	O
problem	5	O
in	5	O
patients	5	O
following	9	O
renal	9	O
transplantation	9	O
.	9	O

In	9	O
postrenal	5	O
transplantation	9	O
,	9	O
thrombotic	5	B-Disease
microangiopathy	5	I-Disease
is	5	O
often	5	O
a	5	O
reflection	5	O
of	5	O
hemolytic	0	B-Disease
uremic	9	I-Disease
syndrome	5	I-Disease
.	9	O

We	9	O
aimed	5	O
to	5	O
determine	9	O
the	5	O
causes	9	O
of	5	O
thrombotic	5	B-Disease
microangiopathy	5	I-Disease
in	5	O
a	5	O
population	5	O
of	5	O
renal	9	O
transplantation	9	O
recipients	9	O
and	5	O
discuss	5	O
the	5	O
literature	5	O
.	9	O

MATERIALS	2	O
AND	2	O
METHODS	2	O
:	9	O
We	9	O
investigated	9	O
the	5	O
causes	9	O
of	5	O
thrombotic	5	B-Disease
microangiopathy	5	I-Disease
during	5	O
a	5	O
1	9	O
-	7	O
year	5	O
period	5	O
,	9	O
from	9	O
June	2	O
2003	2	O
to	5	O
June	2	O
2004	2	O
,	9	O
at	9	O
the	5	O
King	6	O
Fahad	2	O
National	2	O
Guard	2	O
Hospital	2	O
in	5	O
Riyadh	2	O
,	9	O
Saudi	4	O
Arabia	4	O
,	9	O
by	9	O
reviewing	5	O
the	5	O
slides	9	O
of	5	O
all	5	O
transplant	9	O
biopsies	9	O
(	9	O
n	9	O
=	7	O
25	9	O
)	9	O
performed	9	O
during	5	O
this	5	O
interval	5	O
.	9	O

Pre	9	O
-	7	O
and	5	O
posttransplant	5	O
crossmatching	5	O
was	9	O
done	9	O
when	5	O
possible	5	O
.	9	O

RESULTS	9	O
:	9	O
Five	9	O
cases	5	O
of	5	O
thrombotic	5	B-Disease
microangiopathy	5	I-Disease
were	9	O
found	9	O
.	9	O

Three	9	O
of	5	O
these	5	O
cases	5	O
were	9	O
from	9	O
the	5	O
25	9	O
transplantations	5	O
performed	9	O
at	9	O
King	6	O
Fahad	2	O
National	2	O
Guard	2	O
Hospital	2	O
,	9	O
while	9	O
the	5	O
other	5	O
2	9	O
transplantations	5	O
had	9	O
been	9	O
performed	9	O
abroad	5	O
and	5	O
were	9	O
referred	5	O
to	5	O
us	5	O
for	5	O
follow	5	O
-	7	O
up	5	O
.	9	O

Three	9	O
cases	5	O
were	9	O
related	9	O
to	5	O
cyclosporine	0	B-Chemical
,	9	O
and	5	O
1	9	O
case	5	O
was	9	O
secondary	9	O
to	5	O
both	9	O
cyclosporine	0	B-Chemical
and	5	O
tacrolimus	0	B-Chemical
.	9	O

The	5	O
fifth	9	O
case	5	O
had	9	O
features	5	O
of	5	O
thrombotic	5	B-Disease
microangiopathy	5	I-Disease
related	9	O
to	5	O
an	5	O
antiphospholipid	5	B-Disease
syndrome	5	I-Disease
in	5	O
a	5	O
patient	5	O
with	5	O
systemic	9	B-Disease
lupus	9	I-Disease
erythematosus	9	I-Disease
.	9	O

CONCLUSIONS	5	O
:	9	O
In	9	O
the	5	O
literature	5	O
,	9	O
the	5	O
most	9	O
-	7	O
frequent	5	O
cause	5	O
of	5	O
hemolytic	0	B-Disease
uremic	9	I-Disease
syndrome	5	I-Disease
in	5	O
patients	5	O
following	9	O
renal	9	O
transplantation	9	O
is	5	O
recurrence	5	O
of	5	O
the	5	O
hemolytic	0	B-Disease
uremic	9	I-Disease
syndrome	5	I-Disease
.	9	O

Other	9	O
causes	9	O
include	5	O
drug	5	O
-	7	O
related	9	O
(	9	O
cyclosporine	0	B-Chemical
,	9	O
tacrolimus	0	B-Chemical
)	9	O
toxicity	9	B-Disease
,	9	O
procoagulant	9	O
status	9	O
,	9	O
and	5	O
antibody	3	O
-	7	O
mediated	3	O
rejection	5	O
.	9	O

We	9	O
found	9	O
that	5	O
the	5	O
most	9	O
-	7	O
frequent	5	O
cause	5	O
of	5	O
thrombotic	5	B-Disease
microangiopathy	5	I-Disease
was	9	O
